ID,ALIGN,EYE,HAIR,SEX,ALIVE,APPEARANCES,Year
Public Identity,Good Characters,,Grey Hair,Male Characters,Living Characters,1,2006
Secret Identity,Neutral Characters,,Bald,Male Characters,Living Characters,1,2006
Secret Identity,Bad Characters,,Purple Hair,Female Characters,Living Characters,1,2006
,Good Characters,,Brown Hair,Female Characters,Living Characters,1,2006
Secret Identity,Neutral Characters,,,Male Characters,Living Characters,1,2006
Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Deceased Characters,1,2006
,,,,Male Characters,Living Characters,1,2006
,,,Black Hair,Male Characters,Living Characters,1,2006
,Good Characters,,,Male Characters,Living Characters,1,2006
Public Identity,,,Brown Hair,Male Characters,Living Characters,1,2006
Public Identity,Good Characters,,Brown Hair,Male Characters,Living Characters,1,2006
,Good Characters,,,Male Characters,Living Characters,1,2006
Public Identity,,,,Female Characters,Deceased Characters,1,2006
,Good Characters,Brown Eyes,Brown Hair,Female Characters,Deceased Characters,1,2006
Secret Identity,Good Characters,,Bald,Male Characters,Living Characters,1,2006
Public Identity,,Brown Eyes,Brown Hair,Male Characters,Living Characters,1,2006
,Bad Characters,,Black Hair,Male Characters,Living Characters,1,2006
,,,,Male Characters,Deceased Characters,1,2006
,Good Characters,,Blond Hair,Male Characters,Living Characters,1,2006
,,,,Female Characters,Deceased Characters,1,2006
,,,,Male Characters,Deceased Characters,1,2006
Public Identity,Neutral Characters,,Black Hair,Male Characters,Living Characters,1,2006
,,,,Female Characters,Deceased Characters,1,2006
Secret Identity,Bad Characters,,Black Hair,Male Characters,Living Characters,1,2006
Public Identity,Bad Characters,Red Eyes,Bald,Male Characters,Living Characters,1,2006
,,,,Female Characters,Living Characters,1,2006
Public Identity,Neutral Characters,,White Hair,Male Characters,Deceased Characters,1,2006
Public Identity,,,White Hair,Male Characters,Living Characters,1,2006
Secret Identity,Good Characters,,,Male Characters,Living Characters,1,2006
,,,,Male Characters,Deceased Characters,1,2006
Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,Deceased Characters,1,2006
Public Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,Living Characters,1,2006
Secret Identity,Bad Characters,,,Male Characters,Living Characters,1,2006
Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,Living Characters,1,2006
Public Identity,Good Characters,,Brown Hair,Male Characters,Deceased Characters,1,2006
Public Identity,Good Characters,,Black Hair,Male Characters,Living Characters,1,2006
Secret Identity,Good Characters,,Blond Hair,Female Characters,Living Characters,1,2006
Secret Identity,Good Characters,Hazel Eyes,Black Hair,Male Characters,Deceased Characters,1,2006
Secret Identity,Good Characters,,Black Hair,Female Characters,Living Characters,1,2006
,,Brown Eyes,Blond Hair,Male Characters,Living Characters,1,2006
,Good Characters,,,Male Characters,Living Characters,1,2006
,,,,Female Characters,Deceased Characters,1,2006
Public Identity,Neutral Characters,,Brown Hair,Male Characters,Living Characters,1,2006
Secret Identity,,,,Male Characters,Living Characters,1,2006
Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,Deceased Characters,1,2006
Secret Identity,Good Characters,Brown Eyes,Blond Hair,Male Characters,Deceased Characters,1,2006
Secret Identity,Neutral Characters,,Blond Hair,Female Characters,Living Characters,1,2006
Secret Identity,Good Characters,,Brown Hair,Female Characters,Living Characters,1,2006
Public Identity,Good Characters,,Brown Hair,Male Characters,Deceased Characters,1,2006
Secret Identity,Good Characters,,,Male Characters,Deceased Characters,1,2006
Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,Deceased Characters,1,2006
Public Identity,Neutral Characters,Black Eyes,Black Hair,Male Characters,Living Characters,1,2006
Secret Identity,,,,Male Characters,Living Characters,1,2006
Secret Identity,,,Blond Hair,Female Characters,Living Characters,1,2006
Public Identity,,,,Female Characters,Living Characters,1,2006
,,Brown Eyes,,Male Characters,Living Characters,1,2006
,Bad Characters,,,Male Characters,Living Characters,1,2006
,Bad Characters,,,Male Characters,Deceased Characters,1,2006
Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,Living Characters,1,2006
,Good Characters,,Blond Hair,Female Characters,Deceased Characters,1,2006
Public Identity,,,Bald,,Living Characters,1,2006
Secret Identity,Neutral Characters,White Eyes,Bald,Male Characters,Living Characters,1,2006
Secret Identity,Good Characters,,,Female Characters,Living Characters,1,2006
Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,Deceased Characters,1,2006
Secret Identity,,,,Male Characters,Living Characters,1,2006
Public Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,Living Characters,1,2006
,,,Brown Hair,Male Characters,Deceased Characters,1,2006
,Bad Characters,Blue Eyes,Brown Hair,Male Characters,Deceased Characters,1,2006
,Good Characters,,Black Hair,Male Characters,Deceased Characters,1,2006
Secret Identity,,,Brown Hair,Male Characters,Living Characters,1,2006
,Good Characters,,Bald,Female Characters,Deceased Characters,1,2006
Secret Identity,Good Characters,Blue Eyes,Brown Hair,Female Characters,Deceased Characters,1,2006
Secret Identity,Good Characters,,,Male Characters,Living Characters,1,2006
Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,Living Characters,1,2006
,Good Characters,,,Female Characters,Living Characters,1,2006
,Good Characters,,,Male Characters,Living Characters,1,2006
Secret Identity,Good Characters,,Red Hair,Male Characters,Living Characters,1,2006
Public Identity,Good Characters,White Eyes,Bald,Male Characters,Living Characters,1,2006
,Good Characters,,Bald,Male Characters,Living Characters,1,2006
Public Identity,Good Characters,Red Eyes,Bald,,Living Characters,1,2006
Public Identity,Good Characters,White Eyes,,Female Characters,Living Characters,1,2006
,,,,Male Characters,Living Characters,1,2006
Public Identity,,,,Male Characters,Deceased Characters,1,2006
,,Brown Eyes,Brown Hair,Male Characters,Living Characters,1,2006
,,,,Male Characters,Living Characters,1,2006
Secret Identity,Bad Characters,,Blond Hair,Female Characters,Living Characters,1,2006
,,Red Eyes,Bald,Male Characters,Living Characters,1,2006
Public Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,Living Characters,1,2006
,,Red Eyes,Red Hair,Female Characters,Living Characters,1,2006
,Bad Characters,,,Male Characters,Living Characters,1,2007
Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,Living Characters,1,2007
Secret Identity,Bad Characters,,,Female Characters,Deceased Characters,1,2007
Public Identity,Bad Characters,Blue Eyes,Grey Hair,Male Characters,Living Characters,1,2007
,Neutral Characters,,,,Living Characters,1,2007
,,,,,Deceased Characters,1,2007
Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,Living Characters,1,2007
,Good Characters,,,Male Characters,Living Characters,1,2007
Secret Identity,Good Characters,,Brown Hair,Male Characters,Living Characters,1,2007
Secret Identity,Bad Characters,,,,Living Characters,1,2007
,,,,Female Characters,Deceased Characters,1,2007
Public Identity,,,Brown Hair,Male Characters,Living Characters,1,2007
Public Identity,Neutral Characters,,Brown Hair,Male Characters,Living Characters,1,2007
Public Identity,Neutral Characters,,Blond Hair,Male Characters,Living Characters,1,2007
,Bad Characters,Brown Eyes,Brown Hair,Male Characters,Living Characters,1,2007
Public Identity,Bad Characters,,Bald,Male Characters,Deceased Characters,1,2007
Secret Identity,Neutral Characters,Brown Eyes,Blond Hair,Female Characters,Living Characters,1,2007
Secret Identity,Good Characters,,,Male Characters,Living Characters,1,2007
Public Identity,,Brown Eyes,Blond Hair,Male Characters,Living Characters,1,2007
Public Identity,,Brown Eyes,Black Hair,Male Characters,Living Characters,1,2007
Secret Identity,Bad Characters,,,Male Characters,Living Characters,1,2007
,,,,Male Characters,Living Characters,1,2007
,,,Black Hair,Male Characters,Deceased Characters,1,2007
Secret Identity,Bad Characters,,,Male Characters,Deceased Characters,1,2007
Secret Identity,Bad Characters,,,Male Characters,Living Characters,1,2007
Secret Identity,Good Characters,Brown Eyes,,Male Characters,Living Characters,1,2007
Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,Living Characters,1,2007
,,,,,Living Characters,1,2007
Secret Identity,Neutral Characters,,,Male Characters,Living Characters,1,2007
Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,Deceased Characters,1,2007
,Good Characters,,,Male Characters,Living Characters,1,2007
Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,Living Characters,1,2007
,,,,,Living Characters,1,2007
Secret Identity,Good Characters,Blue Eyes,White Hair,Male Characters,Living Characters,1,2007
Secret Identity,Good Characters,,,Male Characters,Deceased Characters,1,2007
Public Identity,,Brown Eyes,Blond Hair,Male Characters,Living Characters,1,2007
Public Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,Deceased Characters,1,2007
Secret Identity,Good Characters,,Blond Hair,Female Characters,Living Characters,1,2007
Public Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,Deceased Characters,1,2007
Public Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,Deceased Characters,1,2007
Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,Deceased Characters,1,2007
Public Identity,Neutral Characters,Blue Eyes,Brown Hair,Male Characters,Deceased Characters,1,2007
Public Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,Deceased Characters,1,2007
Secret Identity,Bad Characters,,,Male Characters,Deceased Characters,1,2007
Secret Identity,,,,Male Characters,Living Characters,1,2007
Secret Identity,Bad Characters,White Eyes,Blond Hair,Male Characters,Living Characters,1,2007
Secret Identity,Bad Characters,,Blond Hair,Male Characters,Deceased Characters,1,2007
,,Brown Eyes,Brown Hair,Male Characters,Living Characters,1,2007
,Good Characters,,,Female Characters,Living Characters,1,2007
Secret Identity,Bad Characters,,,Female Characters,Deceased Characters,1,2007
,Good Characters,,,Male Characters,Living Characters,1,2007
Secret Identity,Good Characters,,Brown Hair,Male Characters,Living Characters,1,2007
Secret Identity,Good Characters,,Brown Hair,Male Characters,Living Characters,1,2007
Secret Identity,Good Characters,,,Male Characters,Living Characters,1,2007
Public Identity,Good Characters,,,Male Characters,Deceased Characters,1,2007
,Good Characters,,,Male Characters,Living Characters,1,2007
Public Identity,,Black Eyes,Brown Hair,Female Characters,Living Characters,1,2007
Public Identity,,,,Male Characters,Deceased Characters,1,2007
Public Identity,,,,Male Characters,Living Characters,1,2007
Secret Identity,Bad Characters,,,Female Characters,Deceased Characters,1,2007
Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,Living Characters,1,2007
,Neutral Characters,Blue Eyes,Black Hair,Male Characters,Deceased Characters,1,2007
,Good Characters,Yellow Eyeballs,Bald,Male Characters,Living Characters,1,2007
Public Identity,Neutral Characters,,Brown Hair,Female Characters,Living Characters,1,2007
Public Identity,Neutral Characters,Brown Eyes,Black Hair,Female Characters,Living Characters,1,2007
Secret Identity,,Black Eyes,Grey Hair,Male Characters,Deceased Characters,1,2007
Secret Identity,Neutral Characters,,Bald,Male Characters,Living Characters,1,2007
Public Identity,Good Characters,,,Male Characters,Living Characters,1,2007
Secret Identity,Neutral Characters,,,Female Characters,Deceased Characters,1,2007
Secret Identity,Good Characters,,Blond Hair,Female Characters,Living Characters,1,2007
Secret Identity,Bad Characters,,,Male Characters,Deceased Characters,1,2007
Secret Identity,Bad Characters,,,Male Characters,Deceased Characters,1,2007
Secret Identity,Bad Characters,,,Male Characters,Living Characters,1,2007
,Bad Characters,Red Eyes,,Female Characters,Living Characters,1,2007
,,,,,Living Characters,1,2007
Secret Identity,Bad Characters,,,Female Characters,Deceased Characters,1,2007
Public Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,Living Characters,1,2007
,Bad Characters,,,Male Characters,Living Characters,1,2007
Secret Identity,Bad Characters,Grey Eyes,Grey Hair,Male Characters,Living Characters,1,2007
,Good Characters,,,Male Characters,Living Characters,1,2007
Secret Identity,Bad Characters,,,Female Characters,Deceased Characters,1,2007
Public Identity,,Blue Eyes,Black Hair,Female Characters,Living Characters,1,2007
,Bad Characters,,,,Living Characters,1,2007
Public Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,Deceased Characters,1,2007
Public Identity,Good Characters,Black Eyes,White Hair,Male Characters,Living Characters,1,2007
Public Identity,Good Characters,White Eyes,Bald,Male Characters,Living Characters,1,2007
,,Blue Eyes,Black Hair,Male Characters,Living Characters,1,2008
,Good Characters,,,Male Characters,Deceased Characters,1,2008
,Good Characters,Brown Eyes,Black Hair,Male Characters,Living Characters,1,2008
Secret Identity,Bad Characters,,,Male Characters,Living Characters,1,2008
Secret Identity,Good Characters,Black Eyes,Black Hair,Female Characters,Deceased Characters,1,2008
,,,,,Living Characters,1,2008
Public Identity,Good Characters,,Brown Hair,Male Characters,Living Characters,1,2008
Public Identity,Bad Characters,Green Eyes,Bald,Male Characters,Living Characters,1,2008
Public Identity,,,,Male Characters,Living Characters,1,2008
Public Identity,Neutral Characters,,White Hair,Male Characters,Living Characters,1,2008
,,,,,Living Characters,1,2008
Public Identity,Bad Characters,Green Eyes,Bald,Male Characters,Living Characters,1,2008
Public Identity,Neutral Characters,,Bald,Male Characters,Living Characters,1,2008
Secret Identity,,Brown Eyes,Red Hair,Female Characters,Deceased Characters,1,2008
